Area,Instituicao,Modalidade,Inicio Doutorado_disc,Inicio Mestrado_disc,Docentes_disc,Dissertacoes_disc,Teses_disc,Di/Te_disc,TotalPeriodicos_disc,Total Qualificados_disc,A1_disc,A2_disc,B1_disc,B2_disc,B3_disc,B4_disc,B5_disc,C_disc,NC_disc,Conferencias_disc,Livros_disc,Capitulos_disc,Coletaneas_disc,Prod.Artistica_disc,Outros_disc,Conceito
Engenharias_I,IME,Acad,,"(1989.4, 1994.3]","(10.2, 16.4]","(14.2, 28.4]","[0, 9]",,"[0, 33.1]","[0, 30.9]","[0, 7.2]","[0, 7.9]","[0, 12.1]","[0, 10.8]","[0, 7.5]","[0, 8.6]","[0, 8.4]","[0, 4.5]","[0, 5.1]","(137, 172.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Tres
Engenharias_I,PUC-RIO,Prof,,"(2004.1, 2009]","[4, 10.2]","[0, 14.2]","[0, 9]",,"[0, 33.1]","[0, 30.9]","[0, 7.2]","[0, 7.9]","[0, 12.1]","[0, 10.8]","[0, 7.5]","[0, 8.6]","[0, 8.4]","[0, 4.5]","[0, 5.1]","[0, 33.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Tres
Engenharias_I,UEFS,Acad,,"(2004.1, 2009]","(10.2, 16.4]","(14.2, 28.4]","[0, 9]",,"(33.1, 66.2]","(30.9, 61.8]","(7.2, 14.4]","[0, 7.9]","[0, 12.1]","[0, 10.8]","(7.5, 15]","[0, 8.6]","(8.4, 16.8]","[0, 4.5]","[0, 5.1]","(100.5, 137]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Tres
Engenharias_I,UEL,Acad,,"(1999.2, 2004.1]","[4, 10.2]","(14.2, 28.4]","[0, 9]",,"[0, 33.1]","[0, 30.9]","[0, 7.2]","[0, 7.9]","[0, 12.1]","[0, 10.8]","[0, 7.5]","[0, 8.6]","[0, 8.4]","[0, 4.5]","[0, 5.1]","(67, 100.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Tres
Engenharias_I,UEM,Acad,,"(2004.1, 2009]","(10.2, 16.4]","(14.2, 28.4]","[0, 9]",,"(33.1, 66.2]","(30.9, 61.8]","(7.2, 14.4]","(7.9, 15.8]","[0, 12.1]","[0, 10.8]","(7.5, 15]","[0, 8.6]","(8.4, 16.8]","[0, 4.5]","[0, 5.1]","(172.5, 211]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Tres
Engenharias_I,UEPB,Acad,,"(2004.1, 2009]","(10.2, 16.4]","[0, 14.2]","[0, 9]",,"(99.3, 132.4]","(61.8, 92.7]","[0, 7.2]","[0, 7.9]","[0, 12.1]","[0, 10.8]","(15, 22.5]","(8.6, 17.2]","(16.8, 25.2]","[0, 4.5]","(20.4, 25.5]","(137, 172.5]","[0, 4.6]","(15.2, 30.4]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Tres
Engenharias_I,UFAL,Acad,,"(1999.2, 2004.1]","[4, 10.2]","[0, 14.2]","[0, 9]",,"[0, 33.1]","[0, 30.9]","[0, 7.2]","[0, 7.9]","[0, 12.1]","[0, 10.8]","[0, 7.5]","[0, 8.6]","[0, 8.4]","[0, 4.5]","[0, 5.1]","(67, 100.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Tres
Engenharias_I,UFAL,Acad,,"(2004.1, 2009]","(10.2, 16.4]","(14.2, 28.4]","[0, 9]",,"[0, 33.1]","[0, 30.9]","[0, 7.2]","[0, 7.9]","[0, 12.1]","[0, 10.8]","[0, 7.5]","[0, 8.6]","[0, 8.4]","[0, 4.5]","[0, 5.1]","(137, 172.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Tres
Engenharias_I,UFAM,Acad,,"(2004.1, 2009]","[4, 10.2]","[0, 14.2]","[0, 9]",,"[0, 33.1]","[0, 30.9]","[0, 7.2]","[0, 7.9]","[0, 12.1]","[0, 10.8]","[0, 7.5]","[0, 8.6]","[0, 8.4]","[0, 4.5]","[0, 5.1]","(33.5, 67]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Tres
Engenharias_I,UFBA,Acad,,"(1994.3, 1999.2]","(22.6, 28.8]","(56.8, 71]","[0, 9]",,"[0, 33.1]","[0, 30.9]","[0, 7.2]","[0, 7.9]","[0, 12.1]","[0, 10.8]","[0, 7.5]","[0, 8.6]","[0, 8.4]","[0, 4.5]","[0, 5.1]","(137, 172.5]","[0, 4.6]","(15.2, 30.4]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Tres
Engenharias_I,UFC,Acad,,"(2004.1, 2009]","[4, 10.2]","[0, 14.2]","[0, 9]",,"[0, 33.1]","[0, 30.9]","[0, 7.2]","[0, 7.9]","[0, 12.1]","[0, 10.8]","[0, 7.5]","[0, 8.6]","[0, 8.4]","[0, 4.5]","[0, 5.1]","(67, 100.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Tres
Engenharias_I,UFCG,Acad,,"(1969.8, 1974.7]","(16.4, 22.6]","(56.8, 71]","[0, 9]",,"[0, 33.1]","[0, 30.9]","[0, 7.2]","[0, 7.9]","[0, 12.1]","[0, 10.8]","[0, 7.5]","[0, 8.6]","[0, 8.4]","[0, 4.5]","[0, 5.1]","(254.5, 320]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Tres
Engenharias_I,UFES,Acad,,"(1994.3, 1999.2]","(10.2, 16.4]","(28.4, 42.6]","[0, 9]",,"[0, 33.1]","[0, 30.9]","[0, 7.2]","[0, 7.9]","[0, 12.1]","[0, 10.8]","[0, 7.5]","[0, 8.6]","[0, 8.4]","[0, 4.5]","[0, 5.1]","(172.5, 211]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Tres
Engenharias_I,UFF,Acad,"(2000.2, 2004.6]","(1969.8, 1974.7]","(16.4, 22.6]","(104.8, 126.4]","(27, 36]","(3.767, 6.772]","(33.1, 66.2]","(30.9, 61.8]","[0, 7.2]","[0, 7.9]","[0, 12.1]","[0, 10.8]","[0, 7.5]","(8.6, 17.2]","(16.8, 25.2]","[0, 4.5]","(5.1, 10.2]","(211, 254.5]","[0, 4.6]","[0, 15.2]","(2.9, 5.8]","[0, 6.2]","[0, 3.1]",Tres
Engenharias_I,UFG,Acad,,"(1994.3, 1999.2]","[4, 10.2]","(28.4, 42.6]","[0, 9]",,"[0, 33.1]","[0, 30.9]","[0, 7.2]","[0, 7.9]","[0, 12.1]","[0, 10.8]","[0, 7.5]","[0, 8.6]","[0, 8.4]","[0, 4.5]","[0, 5.1]","(33.5, 67]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Tres
Engenharias_I,UFG,Acad,,"(1999.2, 2004.1]","(10.2, 16.4]","(42.6, 56.8]","[0, 9]",,"[0, 33.1]","[0, 30.9]","[0, 7.2]","[0, 7.9]","[0, 12.1]","[0, 10.8]","[0, 7.5]","[0, 8.6]","(8.4, 16.8]","[0, 4.5]","[0, 5.1]","(100.5, 137]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Tres
Engenharias_I,UFG,Acad,,"(2004.1, 2009]","(10.2, 16.4]","[0, 14.2]","[0, 9]",,"[0, 33.1]","[0, 30.9]","[0, 7.2]","[0, 7.9]","[0, 12.1]","[0, 10.8]","[0, 7.5]","[0, 8.6]","[0, 8.4]","[0, 4.5]","[0, 5.1]","(172.5, 211]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Tres
Engenharias_I,UFMG,Acad,,"(2004.1, 2009]","(10.2, 16.4]","(28.4, 42.6]","[0, 9]",,"[0, 33.1]","[0, 30.9]","[0, 7.2]","[0, 7.9]","[0, 12.1]","[0, 10.8]","[0, 7.5]","(8.6, 17.2]","[0, 8.4]","[0, 4.5]","[0, 5.1]","(100.5, 137]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Tres
Engenharias_I,UFMG,Acad,,"(2004.1, 2009]","(10.2, 16.4]","[0, 14.2]","[0, 9]",,"[0, 33.1]","[0, 30.9]","[0, 7.2]","[0, 7.9]","[0, 12.1]","[0, 10.8]","[0, 7.5]","[0, 8.6]","[0, 8.4]","[0, 4.5]","[0, 5.1]","[0, 33.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Tres
Engenharias_I,UFMT,Acad,,"(2004.1, 2009]","(10.2, 16.4]","[0, 14.2]","[0, 9]",,"[0, 33.1]","[0, 30.9]","[0, 7.2]","[0, 7.9]","[0, 12.1]","[0, 10.8]","[0, 7.5]","[0, 8.6]","[0, 8.4]","[0, 4.5]","[0, 5.1]","[0, 33.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Tres
Engenharias_I,UFOP,Prof,,"(2004.1, 2009]","[4, 10.2]","[0, 14.2]","[0, 9]",,"[0, 33.1]","[0, 30.9]","[0, 7.2]","[0, 7.9]","[0, 12.1]","[0, 10.8]","[0, 7.5]","[0, 8.6]","[0, 8.4]","[0, 4.5]","[0, 5.1]","(33.5, 67]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Tres
Engenharias_I,UFOP,Prof,,"(1999.2, 2004.1]","(10.2, 16.4]","(14.2, 28.4]","[0, 9]",,"[0, 33.1]","[0, 30.9]","[0, 7.2]","[0, 7.9]","[0, 12.1]","[0, 10.8]","[0, 7.5]","[0, 8.6]","[0, 8.4]","[0, 4.5]","[0, 5.1]","(33.5, 67]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Tres
Engenharias_I,UFPA,Acad,,"(1994.3, 1999.2]","(16.4, 22.6]","(42.6, 56.8]","[0, 9]",,"[0, 33.1]","[0, 30.9]","[0, 7.2]","[0, 7.9]","[0, 12.1]","[0, 10.8]","[0, 7.5]","[0, 8.6]","(8.4, 16.8]","[0, 4.5]","[0, 5.1]","(172.5, 211]","[0, 4.6]","(15.2, 30.4]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Tres
Engenharias_I,UFPR,Acad,,"(1999.2, 2004.1]","(16.4, 22.6]","(42.6, 56.8]","[0, 9]",,"(33.1, 66.2]","(30.9, 61.8]","[0, 7.2]","(7.9, 15.8]","[0, 12.1]","[0, 10.8]","[0, 7.5]","(8.6, 17.2]","(16.8, 25.2]","[0, 4.5]","(5.1, 10.2]","(211, 254.5]","[0, 4.6]","(15.2, 30.4]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Tres
Engenharias_I,UFRJ,Prof,,"(2004.1, 2009]","(22.6, 28.8]","[0, 14.2]","[0, 9]",,"(66.2, 99.3]","(30.9, 61.8]","(7.2, 14.4]","(7.9, 15.8]","[0, 12.1]","[0, 10.8]","[0, 7.5]","[0, 8.6]","(8.4, 16.8]","[0, 4.5]","(10.2, 15.3]","(100.5, 137]","(18.4, 23]","[0, 15.2]","[0, 2.9]","[0, 6.2]","(3.1, 6.2]",Tres
Engenharias_I,UFRJ,Prof,,"(2004.1, 2009]","(10.2, 16.4]","[0, 14.2]","[0, 9]",,"[0, 33.1]","[0, 30.9]","[0, 7.2]","[0, 7.9]","[0, 12.1]","[0, 10.8]","[0, 7.5]","[0, 8.6]","[0, 8.4]","[0, 4.5]","[0, 5.1]","(33.5, 67]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Tres
Engenharias_I,UFRJ,Prof,,"(2004.1, 2009]","(10.2, 16.4]","[0, 14.2]","[0, 9]",,"[0, 33.1]","[0, 30.9]","[0, 7.2]","[0, 7.9]","[0, 12.1]","[0, 10.8]","[0, 7.5]","[0, 8.6]","[0, 8.4]","[0, 4.5]","[0, 5.1]","[0, 33.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Tres
Engenharias_I,UFRN,Acad,,"(2004.1, 2009]","[4, 10.2]","[0, 14.2]","[0, 9]",,"[0, 33.1]","[0, 30.9]","[0, 7.2]","[0, 7.9]","[0, 12.1]","[0, 10.8]","[0, 7.5]","[0, 8.6]","[0, 8.4]","[0, 4.5]","[0, 5.1]","[0, 33.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Tres
Engenharias_I,UFRN,Acad,,"(1994.3, 1999.2]","(10.2, 16.4]","(28.4, 42.6]","[0, 9]",,"[0, 33.1]","[0, 30.9]","[0, 7.2]","[0, 7.9]","[0, 12.1]","[0, 10.8]","[0, 7.5]","[0, 8.6]","[0, 8.4]","[0, 4.5]","[0, 5.1]","(100.5, 137]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Tres
Engenharias_I,UFSC,Prof,,"(1994.3, 1999.2]","[4, 10.2]","(28.4, 42.6]","[0, 9]",,"[0, 33.1]","[0, 30.9]","[0, 7.2]","[0, 7.9]","[0, 12.1]","[0, 10.8]","[0, 7.5]","[0, 8.6]","[0, 8.4]","[0, 4.5]","[0, 5.1]","[0, 33.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Tres
Engenharias_I,UFSCAR,Acad,"(2004.6, 2009]","(1989.4, 1994.3]","(10.2, 16.4]","(56.8, 71]","[0, 9]",,"(33.1, 66.2]","(30.9, 61.8]","[0, 7.2]","[0, 7.9]","[0, 12.1]","[0, 10.8]","[0, 7.5]","(8.6, 17.2]","(8.4, 16.8]","[0, 4.5]","(5.1, 10.2]","(172.5, 211]","[0, 4.6]","(15.2, 30.4]","[0, 2.9]","(6.2, 12.4]","[0, 3.1]",Tres
Engenharias_I,UFU,Acad,,"(1999.2, 2004.1]","(10.2, 16.4]","(28.4, 42.6]","[0, 9]",,"[0, 33.1]","[0, 30.9]","[0, 7.2]","[0, 7.9]","[0, 12.1]","[0, 10.8]","[0, 7.5]","[0, 8.6]","(8.4, 16.8]","[0, 4.5]","[0, 5.1]","(100.5, 137]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Tres
Engenharias_I,UNAERP,Prof,,"(1999.2, 2004.1]","[4, 10.2]","(28.4, 42.6]","[0, 9]",,"[0, 33.1]","[0, 30.9]","[0, 7.2]","[0, 7.9]","[0, 12.1]","[0, 10.8]","[0, 7.5]","[0, 8.6]","[0, 8.4]","[0, 4.5]","[0, 5.1]","(33.5, 67]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Tres
Engenharias_I,UNESP/BAU,Acad,,"(2004.1, 2009]","(10.2, 16.4]","[0, 14.2]","[0, 9]",,"[0, 33.1]","[0, 30.9]","[0, 7.2]","[0, 7.9]","[0, 12.1]","[0, 10.8]","[0, 7.5]","[0, 8.6]","[0, 8.4]","[0, 4.5]","(10.2, 15.3]","(33.5, 67]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Tres
Engenharias_I,UNICAP,Acad,,"(1999.2, 2004.1]","[4, 10.2]","(14.2, 28.4]","[0, 9]",,"[0, 33.1]","[0, 30.9]","[0, 7.2]","[0, 7.9]","[0, 12.1]","[0, 10.8]","[0, 7.5]","[0, 8.6]","(8.4, 16.8]","[0, 4.5]","[0, 5.1]","(100.5, 137]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Tres
Engenharias_I,UNISINOS,Acad,,"(2004.1, 2009]","[4, 10.2]","[0, 14.2]","[0, 9]",,"[0, 33.1]","[0, 30.9]","[0, 7.2]","[0, 7.9]","[0, 12.1]","[0, 10.8]","[0, 7.5]","[0, 8.6]","[0, 8.4]","[0, 4.5]","[0, 5.1]","(67, 100.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Tres
Engenharias_I,UPF,Acad,,"(1999.2, 2004.1]","(10.2, 16.4]","(28.4, 42.6]","[0, 9]",,"(33.1, 66.2]","(30.9, 61.8]","[0, 7.2]","[0, 7.9]","[0, 12.1]","[0, 10.8]","[0, 7.5]","(8.6, 17.2]","(33.6, 42]","[0, 4.5]","[0, 5.1]","(211, 254.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","(3.1, 6.2]",Tres
Engenharias_I,USP,Acad,,"(1999.2, 2004.1]","[4, 10.2]","[0, 14.2]","[0, 9]",,"[0, 33.1]","[0, 30.9]","[0, 7.2]","[0, 7.9]","[0, 12.1]","[0, 10.8]","[0, 7.5]","[0, 8.6]","[0, 8.4]","[0, 4.5]","[0, 5.1]","[0, 33.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Tres
Engenharias_I,UTFPR,Acad,,"(2004.1, 2009]","[4, 10.2]","[0, 14.2]","[0, 9]",,"[0, 33.1]","[0, 30.9]","[0, 7.2]","[0, 7.9]","[0, 12.1]","[0, 10.8]","[0, 7.5]","[0, 8.6]","[0, 8.4]","[0, 4.5]","(5.1, 10.2]","(33.5, 67]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Tres
Engenharias_II,UFRGS,Acad,"(1982.6, 1987]","(1969.8, 1974.7]","(22.6, 28.8]","(126.4, 159.8]","(54, 63]","(2.252, 2.719]","(289.8, 369.2]","(222.3, 276.4]","(61.6, 76.8]","(7.9, 15.8]","(60.5, 72.6]","(32.4, 43.2]","(37.5, 45]","(17.2, 25.8]","(25.2, 33.6]","[0, 4.5]","(15.3, 20.4]","(445, 1198]","[0, 4.6]","(15.2, 30.4]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Sete
Engenharias_II,UFRJ,Acad,"(1969.4, 1973.8]","[1960, 1964.9]","(16.4, 22.6]","(42.6, 56.8]","(45, 54]","(0.972, 1.237]","(132.4, 165.5]","(123.6, 154.5]","(76.8, 158]","(7.9, 15.8]","(24.2, 36.3]","(10.8, 21.6]","(7.5, 15]","[0, 8.6]","[0, 8.4]","[0, 4.5]","[0, 5.1]","(211, 254.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Sete
Engenharias_II,UFSCAR,Acad,"(1982.6, 1987]","(1974.7, 1979.6]","(28.8, 35]","(86.2, 104.8]","(36, 45]","(1.926, 2.252]","(369.2, 1543]","(346.2, 1119]","(76.8, 158]","(31.6, 39.5]","(72.6, 84.7]","(95.4, 120.2]","(30, 37.5]","(8.6, 17.2]","(8.4, 16.8]","[0, 4.5]","[0, 5.1]","(254.5, 320]","[0, 4.6]","(15.2, 30.4]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Sete
Engenharias_II,UFSCAR,Acad,"(1987, 1991.4]","(1979.6, 1984.5]","(16.4, 22.6]","(42.6, 56.8]","(36, 45]","(0.972, 1.237]","(132.4, 165.5]","(123.6, 154.5]","(76.8, 158]","(15.8, 23.7]","(12.1, 24.2]","(10.8, 21.6]","(7.5, 15]","[0, 8.6]","[0, 8.4]","[0, 4.5]","(5.1, 10.2]","(254.5, 320]","[0, 4.6]","(30.4, 45.6]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Sete
Engenharias_II,UNICAMP,Acad,"(1987, 1991.4]","(1979.6, 1984.5]","(41.2, 47.4]","(126.4, 159.8]","(90, 147]","(1.467, 1.687]","(289.8, 369.2]","(276.4, 346.2]","(76.8, 158]","(31.6, 39.5]","(72.6, 84.7]","(21.6, 32.4]","(22.5, 30]","(8.6, 17.2]","[0, 8.4]","[0, 4.5]","(15.3, 20.4]","(445, 1198]","[0, 4.6]","(45.6, 60.8]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Sete
Engenharias_II,UFRJ,Acad,"(1973.8, 1978.2]","(1974.7, 1979.6]","(10.2, 16.4]","(56.8, 71]","(27, 36]","(1.926, 2.252]","(99.3, 132.4]","(92.7, 123.6]","(43.2, 52.4]","[0, 7.9]","(12.1, 24.2]","[0, 10.8]","(7.5, 15]","(8.6, 17.2]","[0, 8.4]","[0, 4.5]","(10.2, 15.3]","(33.5, 67]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Seis
Engenharias_II,UFRJ,Acad,"(1973.8, 1978.2]","(1964.9, 1969.8]","(22.6, 28.8]","(71, 86.2]","(36, 45]","(1.926, 2.252]","(165.5, 200.6]","(154.5, 187.4]","(36, 43.2]","(31.6, 39.5]","(24.2, 36.3]","(21.6, 32.4]","(37.5, 45]","[0, 8.6]","[0, 8.4]","[0, 4.5]","(5.1, 10.2]","(100.5, 137]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Seis
Engenharias_II,UFRJ,Acad,"(1978.2, 1982.6]","(1964.9, 1969.8]","(10.2, 16.4]","(42.6, 56.8]","(36, 45]","(0.972, 1.237]","(99.3, 132.4]","(92.7, 123.6]","(36, 43.2]","(15.8, 23.7]","(12.1, 24.2]","[0, 10.8]","(7.5, 15]","[0, 8.6]","[0, 8.4]","[0, 4.5]","(10.2, 15.3]","(211, 254.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Seis
Engenharias_II,UFRJ,Acad,"(1987, 1991.4]","(1974.7, 1979.6]","(41.2, 47.4]","(159.8, 293]","(45, 54]","(2.719, 3.767]","(369.2, 1543]","(346.2, 1119]","(76.8, 158]","(23.7, 31.6]","(60.5, 72.6]","(32.4, 43.2]","(53.5, 62]","(25.8, 34.4]","(8.4, 16.8]","[0, 4.5]","(15.3, 20.4]","(320, 445]","(4.6, 9.2]","(45.6, 60.8]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Seis
Engenharias_II,UFSC,Acad,"(1995.8, 2000.2]","(1989.4, 1994.3]","(16.4, 22.6]","(56.8, 71]","(36, 45]","(1.467, 1.687]","(99.3, 132.4]","(92.7, 123.6]","(43.2, 52.4]","[0, 7.9]","[0, 12.1]","(10.8, 21.6]","(15, 22.5]","[0, 8.6]","[0, 8.4]","[0, 4.5]","[0, 5.1]","(254.5, 320]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Seis
Engenharias_II,USP,Acad,"(1969.4, 1973.8]","(1969.8, 1974.7]","(16.4, 22.6]","(42.6, 56.8]","(27, 36]","(1.687, 1.926]","(165.5, 200.6]","(154.5, 187.4]","(61.6, 76.8]","(7.9, 15.8]","(36.3, 48.4]","(32.4, 43.2]","(7.5, 15]","[0, 8.6]","[0, 8.4]","[0, 4.5]","(5.1, 10.2]","(172.5, 211]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Seis
Engenharias_II,USP,Acad,"(1969.4, 1973.8]","(1964.9, 1969.8]","(16.4, 22.6]","(42.6, 56.8]","(18, 27]","(1.926, 2.252]","(132.4, 165.5]","(123.6, 154.5]","(43.2, 52.4]","(15.8, 23.7]","(12.1, 24.2]","(10.8, 21.6]","[0, 7.5]","(17.2, 25.8]","[0, 8.4]","[0, 4.5]","(5.1, 10.2]","(211, 254.5]","[0, 4.6]","(15.2, 30.4]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Seis
Engenharias_II,USP,Acad,"(1973.8, 1978.2]","(1974.7, 1979.6]","(65.8, 111]","(159.8, 293]","(90, 147]","(2.252, 2.719]","(369.2, 1543]","(346.2, 1119]","(76.8, 158]","(78.1, 152]","(134.3, 243]","(95.4, 120.2]","(83.5, 192]","(25.8, 34.4]","(25.2, 33.6]","[0, 4.5]","(44.8, 53.7]","(445, 1198]","[0, 4.6]","(60.8, 76]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Seis
Engenharias_II,UFPE,Acad,"(1995.8, 2000.2]","(1974.7, 1979.6]","(16.4, 22.6]","(42.6, 56.8]","(27, 36]","(1.467, 1.687]","(99.3, 132.4]","(92.7, 123.6]","(14.4, 21.6]","(7.9, 15.8]","[0, 12.1]","(32.4, 43.2]","(15, 22.5]","(8.6, 17.2]","[0, 8.4]","[0, 4.5]","(5.1, 10.2]","(172.5, 211]","[0, 4.6]","(30.4, 45.6]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Cinco
Engenharias_II,UFRGS,Acad,"(2000.2, 2004.6]","(1994.3, 1999.2]","(10.2, 16.4]","(28.4, 42.6]","(9, 18]","(2.719, 3.767]","(99.3, 132.4]","(92.7, 123.6]","(43.2, 52.4]","[0, 7.9]","(12.1, 24.2]","(10.8, 21.6]","(7.5, 15]","(8.6, 17.2]","[0, 8.4]","[0, 4.5]","[0, 5.1]","(137, 172.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Cinco
Engenharias_II,UFU,Acad,"(1995.8, 2000.2]","(1989.4, 1994.3]","(10.2, 16.4]","(28.4, 42.6]","(9, 18]","(2.719, 3.767]","(66.2, 99.3]","(61.8, 92.7]","(21.6, 28.8]","(7.9, 15.8]","[0, 12.1]","(10.8, 21.6]","[0, 7.5]","[0, 8.6]","[0, 8.4]","[0, 4.5]","[0, 5.1]","(137, 172.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Cinco
Engenharias_II,IPT,Prof,,"(1999.2, 2004.1]","(10.2, 16.4]","(28.4, 42.6]","[0, 9]",,"(33.1, 66.2]","(61.8, 92.7]","(14.4, 21.6]","(7.9, 15.8]","[0, 12.1]","(10.8, 21.6]","(7.5, 15]","[0, 8.6]","[0, 8.4]","[0, 4.5]","[0, 5.1]","(33.5, 67]","[0, 4.6]","(15.2, 30.4]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Quatro
Engenharias_II,PUC/RS,Acad,"(2004.6, 2009]","(1999.2, 2004.1]","(10.2, 16.4]","(56.8, 71]","[0, 9]",,"(66.2, 99.3]","(61.8, 92.7]","(14.4, 21.6]","[0, 7.9]","(12.1, 24.2]","[0, 10.8]","[0, 7.5]","[0, 8.6]","[0, 8.4]","[0, 4.5]","[0, 5.1]","(100.5, 137]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Quatro
Engenharias_II,UDESC,Acad,,"(1994.3, 1999.2]","(10.2, 16.4]","(42.6, 56.8]","[0, 9]",,"(33.1, 66.2]","(30.9, 61.8]","(14.4, 21.6]","[0, 7.9]","[0, 12.1]","[0, 10.8]","(15, 22.5]","[0, 8.6]","[0, 8.4]","[0, 4.5]","[0, 5.1]","(172.5, 211]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Quatro
Engenharias_II,UENF,Acad,"(1991.4, 1995.8]","(1989.4, 1994.3]","(10.2, 16.4]","(14.2, 28.4]","(9, 18]","(1.467, 1.687]","(99.3, 132.4]","(92.7, 123.6]","(7.2, 14.4]","(7.9, 15.8]","[0, 12.1]","(21.6, 32.4]","(37.5, 45]","[0, 8.6]","[0, 8.4]","[0, 4.5]","[0, 5.1]","(254.5, 320]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Quatro
